urn_p1,urn_p2,urn_p3,name,NOTA
br,sp,biritiba.mirim,Biritiba-Mirim,
br,sp,boa.esperanca.sul,Boa Esperança do Sul,
br,sp,bocaina,Bocaina,
br,sp,bofete,Bofete,
br,sp,boituva,Boituva,
br,sp,bom.jesus.perdoes,Bom Jesus dos Perdões,
br,sp,bom.sucesso.itarare,Bom Sucesso de Itararé,
br,sp,bora,Borá,
br,sp,boraceia,Boracéia,
br,sp,borborema,Borborema,
br,sp,borebi,Borebi,
br,sp,botucatu,Botucatu,
br,sp,braganca.paulista,Bragança Paulista,
br,sp,brauna,Braúna,
br,sp,brejo.alegre,Brejo Alegre,
br,sp,brodowski,Brodowski,
br,sp,brotas,Brotas,
br,sp,buri,Buri,
br,sp,buritama,Buritama,
br,sp,buritizal,Buritizal,
br,sp,cabralia.paulista,Cabrália Paulista,
br,sp,cabreuva,Cabreúva,
br,sp,cacapava,Caçapava,
br,sp,cachoeira.paulista,Cachoeira Paulista,
br,sp,caconde,Caconde,
br,sp,cafelandia,Cafelândia,
br,sp,caiabu,Caiabu,
br,sp,caieiras,Caieiras,
br,sp,caiua,Caiuá,
br,sp,cajamar,Cajamar,
br,sp,cajati,Cajati,
br,sp,cajobi,Cajobi,
br,sp,cajuru,Cajuru,
br,sp,campina.monte.alegre,Campina do Monte Alegre,
br,sp,campinas,Campinas,
br,sp,campo.limpo.paulista,Campo Limpo Paulista,
br,sp,campos.jordao,Campos do Jordão,
br,sp,campos.novos.paulista,Campos Novos Paulista,
br,sp,cananeia,Cananéia,
br,sp,canas,Canas,
br,sp,candido.mota,Cândido Mota,
br,sp,candido.rodrigues,Cândido Rodrigues,
br,sp,canitar,Canitar,
br,sp,capao.bonito,Capão Bonito,
br,sp,capela.alto,Capela do Alto,
br,sp,capivari,Capivari,
br,sp,caraguatatuba,Caraguatatuba,
br,sp,carapicuiba,Carapicuíba,
br,sp,cardoso,Cardoso,
br,sp,casa.branca,Casa Branca,
br,sp,cassia.coqueiros,Cássia dos Coqueiros,
br,sp,castilho,Castilho,
br,sp,catanduva,Catanduva,
br,sp,catigua,Catiguá,
br,sp,cedral,Cedral,
br,sp,cerqueira.cesar,Cerqueira César,
br,sp,cerquilho,Cerquilho,
br,sp,cesario.lange,Cesário Lange,
br,sp,charqueada,Charqueada,
br,sp,chavantes,Chavantes,
br,sp,clementina,Clementina,
br,sp,colina,Colina,
br,sp,colombia,Colômbia,
br,sp,conchal,Conchal,
br,sp,conchas,Conchas,
br,sp,cordeiropolis,Cordeirópolis,
br,sp,coroados,Coroados,
br,sp,coronel.macedo,Coronel Macedo,
br,sp,corumbatai,Corumbataí,
br,sp,cosmopolis,Cosmópolis,
br,sp,cosmorama,Cosmorama,
br,sp,cotia,Cotia,
br,sp,cravinhos,Cravinhos,
br,sp,cristais.paulista,Cristais Paulista,
br,sp,cruzalia,Cruzália,
br,sp,cruzeiro,Cruzeiro,
br,sp,cubatao,Cubatão,
br,sp,cunha,Cunha,
br,sp,descalvado,Descalvado,
br,sp,diadema,Diadema,
br,sp,dirce.reis,Dirce Reis,
br,sp,divinolandia,Divinolândia,
br,sp,dobrada,Dobrada,
br,sp,dois.corregos,Dois Córregos,
br,sp,dolcinopolis,Dolcinópolis,
br,sp,dourado,Dourado,
br,sp,dracena,Dracena,
br,sp,duartina,Duartina,
br,sp,dumont,Dumont,
br,sp,echapora,Echaporã,
br,sp,eldorado,Eldorado,
br,sp,elias.fausto,Elias Fausto,
br,sp,elisiario,Elisiário,
br,sp,embauba,Embaúba,
br,sp,embu.artes,Embu das Artes,
br,sp,embu.guacu,Embu-Guaçu,
br,sp,emilianopolis,Emilianópolis,
br,sp,engenheiro.coelho,Engenheiro Coelho,
br,sp,espirito.santo.pinhal,Espírito Santo do Pinhal,
br,sp,espirito.santo.turvo,Espírito Santo do Turvo,
br,sp,estiva.gerbi,Estiva Gerbi,
br,sp,estrela.d.oeste,Estrela d'Oeste,"corrigir para ""doeste""?"
br,sp,estrela.norte,Estrela do Norte,
br,sp,euclides.cunha.paulista,Euclides da Cunha Paulista,
br,sp,fartura,Fartura,
br,sp,fernando.prestes,Fernando Prestes,
br,sp,fernandopolis,Fernandópolis,
br,sp,fernao,Fernão,
br,sp,ferraz.vasconcelos,Ferraz de Vasconcelos,
br,sp,flora.rica,Flora Rica,
br,sp,floreal,Floreal,
br,sp,florida.paulista,Flórida Paulista,
br,sp,florinia,Florínia,
br,sp,franca,Franca,
br,sp,francisco.morato,Francisco Morato,
br,sp,franco.rocha,Franco da Rocha,
br,sp,gabriel.monteiro,Gabriel Monteiro,
br,sp,galia,Gália,
br,sp,garca,Garça,
br,sp,gastao.vidigal,Gastão Vidigal,
br,sp,gaviao.peixoto,Gavião Peixoto,
br,sp,general.salgado,General Salgado,
br,sp,getulina,Getulina,
br,sp,glicerio,Glicério,
br,sp,guaicara,Guaiçara,
br,sp,guaimbe,Guaimbê,
br,sp,guaira,Guaíra,
br,sp,guapiacu,Guapiaçu,
br,sp,guapiara,Guapiara,
br,sp,guara,Guará,
br,sp,guaracai,Guaraçaí,
br,sp,guaraci,Guaraci,
br,sp,guarani.d.oeste,Guarani d'Oeste,
br,sp,guaranta,Guarantã,
br,sp,guararapes,Guararapes,
br,sp,guararema,Guararema,
br,sp,guaratingueta,Guaratinguetá,
br,sp,guarei,Guareí,
br,sp,guariba,Guariba,
br,sp,guaruja,Guarujá,
br,sp,guarulhos,Guarulhos,
br,sp,guatapara,Guatapará,
br,sp,guzolandia,Guzolândia,
br,sp,herculandia,Herculândia,
br,sp,holambra,Holambra,
br,sp,hortolandia,Hortolândia,
br,sp,iacanga,Iacanga,
br,sp,iacri,Iacri,
br,sp,iaras,Iaras,
br,sp,ibate,Ibaté,
br,sp,ibira,Ibirá,
br,sp,ibirarema,Ibirarema,
br,sp,ibitinga,Ibitinga,
br,sp,ibiuna,Ibiúna,
br,sp,icem,Icém,
br,sp,iepe,Iepê,
br,sp,igaracu.tiete,Igaraçu do Tietê,
br,sp,igarapava,Igarapava,
br,sp,igarata,Igaratá,
br,sp,iguape,Iguape,
br,sp,ilha.comprida,Ilha Comprida,
br,sp,ilha.solteira,Ilha Solteira,
br,sp,ilhabela,Ilhabela,
br,sp,indaiatuba,Indaiatuba,
br,sp,indiana,Indiana,
br,sp,indiapora,Indiaporã,
br,sp,inubia.paulista,Inúbia Paulista,
br,sp,ipaussu,Ipaussu,
br,sp,ipero,Iperó,
br,sp,ipeuna,Ipeúna,
br,sp,ipigua,Ipiguá,
br,sp,iporanga,Iporanga,
br,sp,ipua,Ipuã,
br,sp,iracemapolis,Iracemápolis,
br,sp,irapua,Irapuã,
br,sp,irapuru,Irapuru,
br,sp,itabera,Itaberá,
br,sp,itai,Itaí,
br,sp,itajobi,Itajobi,
br,sp,itaju,Itaju,
br,sp,itanhaem,Itanhaém,
br,sp,itaoca,Itaóca,
br,sp,itapecerica.serra,Itapecerica da Serra,
br,sp,itapetininga,Itapetininga,
br,sp,itapeva,Itapeva,
br,sp,itapevi,Itapevi,
br,sp,itapira,Itapira,
br,sp,itapirapua.paulista,Itapirapuã Paulista,
br,sp,itapolis,Itápolis,
br,sp,itaporanga,Itaporanga,
br,sp,itapui,Itapuí,
br,sp,itapura,Itapura,
br,sp,itaquaquecetuba,Itaquaquecetuba,
br,sp,itarare,Itararé,
br,sp,itariri,Itariri,
br,sp,itatiba,Itatiba,
br,sp,itatinga,Itatinga,
br,sp,itirapina,Itirapina,
br,sp,itirapua,Itirapuã,
br,sp,itobi,Itobi,
br,sp,itu,Itu,
br,sp,itupeva,Itupeva,
br,sp,ituverava,Ituverava,
br,sp,jaborandi,Jaborandi,
br,sp,jaboticabal,Jaboticabal,
br,sp,jacarei,Jacareí,
br,sp,jaci,Jaci,
br,sp,jacupiranga,Jacupiranga,
br,sp,jaguariuna,Jaguariúna,
br,sp,jales,Jales,
br,sp,jambeiro,Jambeiro,
br,sp,jandira,Jandira,
br,sp,jardinopolis,Jardinópolis,
br,sp,jarinu,Jarinu,
br,sp,jau,Jaú,
br,sp,jeriquara,Jeriquara,
br,sp,joanopolis,Joanópolis,
br,sp,joao.ramalho,João Ramalho,
br,sp,jose.bonifacio,José Bonifácio,
br,sp,julio.mesquita,Júlio Mesquita,
br,sp,jumirim,Jumirim,
br,sp,jundiai,Jundiaí,
br,sp,junqueiropolis,Junqueirópolis,
br,sp,juquia,Juquiá,
br,sp,juquitiba,Juquitiba,
br,sp,lagoinha,Lagoinha,
br,sp,laranjal.paulista,Laranjal Paulista,
br,sp,lavinia,Lavínia,
br,sp,lavrinhas,Lavrinhas,
br,sp,leme,Leme,
br,sp,lencois.paulista,Lençóis Paulista,
br,sp,limeira,Limeira,
br,sp,lindoia,Lindóia,
br,sp,lins,Lins,
br,sp,lorena,Lorena,
br,sp,lourdes,Lourdes,
br,sp,louveira,Louveira,
br,sp,lucelia,Lucélia,
br,sp,lucianopolis,Lucianópolis,
br,sp,luis.antonio,Luís Antônio,
br,sp,luiziania,Luiziânia,
br,sp,lupercio,Lupércio,
br,sp,lutecia,Lutécia,
br,sp,macatuba,Macatuba,
br,sp,macaubal,Macaubal,
br,sp,macedonia,Macedônia,
br,sp,magda,Magda,
br,sp,mairinque,Mairinque,
br,sp,mairipora,Mairiporã,
br,sp,manduri,Manduri,
br,sp,maraba.paulista,Marabá Paulista,
br,sp,maracai,Maracaí,
br,sp,marapoama,Marapoama,
br,sp,mariapolis,Mariápolis,
br,sp,marilia,Marília,
br,sp,marinopolis,Marinópolis,
br,sp,martinopolis,Martinópolis,
br,sp,matao,Matão,
br,sp,maua,Mauá,
br,sp,mendonca,Mendonça,
br,sp,meridiano,Meridiano,
br,sp,mesopolis,Mesópolis,
br,sp,miguelopolis,Miguelópolis,
br,sp,mineiros.tiete,Mineiros do Tietê,
br,sp,mira.estrela,Mira Estrela,
br,sp,miracatu,Miracatu,
br,sp,mirandopolis,Mirandópolis,
br,sp,mirante.paranapanema,Mirante do Paranapanema,
br,sp,mirassol,Mirassol,
br,sp,mirassolandia,Mirassolândia,
br,sp,mococa,Mococa,
br,sp,mogi.cruzes,Mogi das Cruzes,
br,sp,mogi.guacu,Mogi Guaçu,
br,sp,moji.mirim,Moji Mirim,
br,sp,mombuca,Mombuca,
br,sp,moncoes,Monções,
br,sp,mongagua,Mongaguá,
br,sp,monte.alegre.sul,Monte Alegre do Sul,
br,sp,monte.alto,Monte Alto,
br,sp,monte.aprazivel,Monte Aprazível,
br,sp,monte.azul.paulista,Monte Azul Paulista,
br,sp,monte.castelo,Monte Castelo,
br,sp,monte.mor,Monte Mor,
br,sp,monteiro.lobato,Monteiro Lobato,
br,sp,morro.agudo,Morro Agudo,
br,sp,morungaba,Morungaba,
br,sp,motuca,Motuca,
br,sp,murutinga.sul,Murutinga do Sul,
br,sp,nantes,Nantes,
br,sp,narandiba,Narandiba,
br,sp,natividade.serra,Natividade da Serra,
br,sp,nazare.paulista,Nazaré Paulista,
br,sp,neves.paulista,Neves Paulista,
br,sp,nhandeara,Nhandeara,
br,sp,nipoa,Nipoã,
br,sp,nova.alianca,Nova Aliança,
br,sp,nova.campina,Nova Campina,
br,sp,nova.canaa.paulista,Nova Canaã Paulista,
br,sp,nova.castilho,Nova Castilho,
br,sp,nova.europa,Nova Europa,
br,sp,nova.granada,Nova Granada,
br,sp,nova.guataporanga,Nova Guataporanga,
br,sp,nova.independencia,Nova Independência,
br,sp,nova.luzitania,Nova Luzitânia,
br,sp,nova.odessa,Nova Odessa,
br,sp,novais,Novais,
br,sp,novo.horizonte,Novo Horizonte,
br,sp,nuporanga,Nuporanga,
br,sp,ocaucu,Ocauçu,
br,sp,oleo,Óleo,
br,sp,olimpia,Olímpia,
br,sp,onda.verde,Onda Verde,
br,sp,oriente,Oriente,
br,sp,orindiuva,Orindiúva,
br,sp,orlandia,Orlândia,
br,sp,osasco,Osasco,
br,sp,oscar.bressane,Oscar Bressane,
br,sp,osvaldo.cruz,Osvaldo Cruz,
br,sp,ourinhos,Ourinhos,
br,sp,ouro.verde,Ouro Verde,
br,sp,ouroeste,Ouroeste,
br,sp,pacaembu,Pacaembu,
br,sp,palestina,Palestina,
br,sp,palmares.paulista,Palmares Paulista,
br,sp,palmeira.d.oeste,Palmeira d'Oeste,
br,sp,palmital,Palmital,
br,sp,panorama,Panorama,
br,sp,paraguacu.paulista,Paraguaçu Paulista,
br,sp,paraibuna,Paraibuna,
br,sp,paraiso,Paraíso,
br,sp,paranapanema,Paranapanema,
br,sp,paranapua,Paranapuã,
br,sp,parapua,Parapuã,
br,sp,pardinho,Pardinho,
br,sp,pariquera.acu,Pariquera-Açú,
br,sp,parisi,Parisi,
br,sp,patrocinio.paulista,Patrocínio Paulista,
br,sp,pauliceia,Paulicéia,
br,sp,paulinia,Paulínia,
br,sp,paulistania,Paulistânia,
br,sp,paulo.faria,Paulo de Faria,
br,sp,pederneiras,Pederneiras,
br,sp,pedra.bela,Pedra Bela,
br,sp,pedranopolis,Pedranópolis,
br,sp,pedregulho,Pedregulho,
br,sp,pedreira,Pedreira,
br,sp,pedrinhas.paulista,Pedrinhas Paulista,
br,sp,pedro.toledo,Pedro de Toledo,
br,sp,penapolis,Penápolis,
br,sp,pereira.barreto,Pereira Barreto,
br,sp,pereiras,Pereiras,
br,sp,peruibe,Peruíbe,
br,sp,piacatu,Piacatu,
br,sp,piedade,Piedade,
br,sp,pilar.sul,Pilar do Sul,
br,sp,pindamonhangaba,Pindamonhangaba,
br,sp,pindorama,Pindorama,
br,sp,pinhalzinho,Pinhalzinho,
br,sp,piquerobi,Piquerobi,
br,sp,piquete,Piquete,
br,sp,piracaia,Piracaia,
br,sp,piracicaba,Piracicaba,
br,sp,piraju,Piraju,
br,sp,pirajui,Pirajuí,
br,sp,pirangi,Pirangi,
br,sp,pirapora.bom.jesus,Pirapora do Bom Jesus,
br,sp,pirapozinho,Pirapozinho,
br,sp,pirassununga,Pirassununga,
br,sp,piratininga,Piratininga,
br,sp,pitangueiras,Pitangueiras,
br,sp,planalto,Planalto,
br,sp,platina,Platina,
br,sp,poa,Poá,
br,sp,poloni,Poloni,
br,sp,pompeia,Pompéia,
br,sp,pongai,Pongaí,
br,sp,pontal,Pontal,
br,sp,pontalinda,Pontalinda,
br,sp,pontes.gestal,Pontes Gestal,
br,sp,populina,Populina,
br,sp,porangaba,Porangaba,
br,sp,porto.feliz,Porto Feliz,
br,sp,porto.ferreira,Porto Ferreira,
br,sp,potim,Potim,
br,sp,potirendaba,Potirendaba,
br,sp,pracinha,Pracinha,
br,sp,pradopolis,Pradópolis,
br,sp,praia.grande,Praia Grande,
br,sp,pratania,Pratânia,
br,sp,presidente.alves,Presidente Alves,
br,sp,presidente.bernardes,Presidente Bernardes,
br,sp,presidente.epitacio,Presidente Epitácio,
br,sp,presidente.prudente,Presidente Prudente,
br,sp,presidente.venceslau,Presidente Venceslau,
br,sp,promissao,Promissão,
br,sp,quadra,Quadra,
br,sp,quata,Quatá,
br,sp,queiroz,Queiroz,
br,sp,queluz,Queluz,
br,sp,quintana,Quintana,
br,sp,rafard,Rafard,
br,sp,rancharia,Rancharia,
br,sp,redencao.serra,Redenção da Serra,
br,sp,regente.feijo,Regente Feijó,
br,sp,reginopolis,Reginópolis,
br,sp,registro,Registro,
br,sp,restinga,Restinga,
br,sp,ribeira,Ribeira,
br,sp,ribeirao.bonito,Ribeirão Bonito,
br,sp,ribeirao.branco,Ribeirão Branco,
br,sp,ribeirao.corrente,Ribeirão Corrente,
br,sp,ribeirao.grande,Ribeirão Grande,
br,sp,ribeirao.indios,Ribeirão dos Índios,
br,sp,ribeirao.pires,Ribeirão Pires,
br,sp,ribeirao.preto,Ribeirão Preto,
br,sp,ribeirao.sul,Ribeirão do Sul,
br,sp,rifaina,Rifaina,
br,sp,rincao,Rincão,
br,sp,rinopolis,Rinópolis,
br,sp,rio.claro,Rio Claro,
br,sp,rio.grande.serra,Rio Grande da Serra,
br,sp,rio.pedras,Rio das Pedras,
br,sp,riolandia,Riolândia,
br,sp,riversul,Riversul,
br,sp,rosana,Rosana,
br,sp,roseira,Roseira,
br,sp,rubiacea,Rubiácea,
br,sp,rubineia,Rubinéia,
br,sp,sabino,Sabino,
br,sp,sagres,Sagres,
br,sp,sales,Sales,
br,sp,sales.oliveira,Sales Oliveira,
br,sp,salesopolis,Salesópolis,
br,sp,salmourao,Salmourão,
br,sp,saltinho,Saltinho,
br,sp,salto,Salto,
br,sp,salto.grande,Salto Grande,
br,sp,salto.pirapora,Salto de Pirapora,
br,sp,sandovalina,Sandovalina,
br,sp,santa.adelia,Santa Adélia,
br,sp,santa.albertina,Santa Albertina,
br,sp,santa.barbara.d.oeste,Santa Bárbara d'Oeste,
br,sp,santa.branca,Santa Branca,
br,sp,santa.clara.d.oeste,Santa Clara d'Oeste,
br,sp,santa.cruz.conceicao,Santa Cruz da Conceição,
br,sp,santa.cruz.esperanca,Santa Cruz da Esperança,
br,sp,santa.cruz.palmeiras,Santa Cruz das Palmeiras,
br,sp,santa.cruz.rio.pardo,Santa Cruz do Rio Pardo,
br,sp,santa.ernestina,Santa Ernestina,
br,sp,santa.fe.sul,Santa Fé do Sul,
br,sp,santa.gertrudes,Santa Gertrudes,
br,sp,santa.isabel,Santa Isabel,
br,sp,santa.lucia,Santa Lúcia,
br,sp,santa.maria.serra,Santa Maria da Serra,
br,sp,santa.mercedes,Santa Mercedes,
br,sp,santa.rita.d.oeste,Santa Rita d'Oeste,
br,sp,santa.rita.passa.quatro,Santa Rita do Passa Quatro,
br,sp,santa.rosa.viterbo,Santa Rosa de Viterbo,
br,sp,santa.salete,Santa Salete,
br,sp,santana.parnaiba,Santana de Parnaíba,
br,sp,santana.ponte.pensa,Santana da Ponte Pensa,
br,sp,santo.anastacio,Santo Anastácio,
br,sp,santo.andre,Santo André,
br,sp,santo.antonio.alegria,Santo Antônio da Alegria,
br,sp,santo.antonio.aracangua,Santo Antônio do Aracanguá,
br,sp,santo.antonio.jardim,Santo Antônio do Jardim,
br,sp,santo.antonio.pinhal,Santo Antônio do Pinhal,
br,sp,santo.antonio.posse,Santo Antônio de Posse,
br,sp,santo.expedito,Santo Expedito,
br,sp,santopolis.aguapei,Santópolis do Aguapeí,
br,sp,santos,Santos,
br,sp,sao.bento.sapucai,São Bento do Sapucaí,
br,sp,sao.bernardo.campo,São Bernardo do Campo,
br,sp,sao.caetano.sul,São Caetano do Sul,
br,sp,sao.carlos,São Carlos,
br,sp,sao.francisco,São Francisco,
br,sp,sao.joao.boa.vista,São João da Boa Vista,
br,sp,sao.joao.duas.pontes,São João das Duas Pontes,
br,sp,sao.joao.iracema,São João de Iracema,
br,sp,sao.joao.pau.d.alho,São João do Pau d'Alho,
br,sp,sao.joaquim.barra,São Joaquim da Barra,
br,sp,sao.jose.barreiro,São José do Barreiro,
br,sp,sao.jose.bela.vista,São José da Bela Vista,
br,sp,sao.jose.campos,São José dos Campos,
br,sp,sao.jose.rio.pardo,São José do Rio Pardo,
br,sp,sao.jose.rio.preto,São José do Rio Preto,
br,sp,sao.lourenco.serra,São Lourenço da Serra,
br,sp,sao.luis.paraitinga,São Luís do Paraitinga,
br,sp,sao.manuel,São Manuel,
br,sp,sao.miguel.arcanjo,São Miguel Arcanjo,
br,sp,sao.paulo,São Paulo,
br,sp,sao.pedro,São Pedro,
br,sp,sao.pedro.turvo,São Pedro do Turvo,
br,sp,sao.roque,São Roque,
br,sp,sao.sebastiao,São Sebastião,
br,sp,sao.sebastiao.grama,São Sebastião da Grama,
br,sp,sao.simao,São Simão,
br,sp,sao.vicente,São Vicente,
br,sp,sarapui,Sarapuí,
br,sp,sarutaia,Sarutaiá,
br,sp,sebastianopolis.sul,Sebastianópolis do Sul,
br,sp,serra.azul,Serra Azul,
br,sp,serra.negra,Serra Negra,
br,sp,serrana,Serrana,
br,sp,sertaozinho,Sertãozinho,
br,sp,sete.barras,Sete Barras,
br,sp,severinia,Severínia,
br,sp,silveiras,Silveiras,
br,sp,socorro,Socorro,
br,sp,sorocaba,Sorocaba,
br,sp,sud.mennucci,Sud Mennucci,
br,sp,sumare,Sumaré,
br,sp,suzanapolis,Suzanápolis,
br,sp,suzano,Suzano,
br,sp,tabapua,Tabapuã,
br,sp,tabatinga,Tabatinga,
br,sp,taboao.serra,Taboão da Serra,
br,sp,taciba,Taciba,
br,sp,taguai,Taguaí,
br,sp,taiacu,Taiaçu,
br,sp,taiuva,Taiúva,
br,sp,tambau,Tambaú,
br,sp,tanabi,Tanabi,
br,sp,tapirai,Tapiraí,
br,sp,tapiratiba,Tapiratiba,
br,sp,taquaral,Taquaral,
br,sp,taquaritinga,Taquaritinga,
br,sp,taquarituba,Taquarituba,
br,sp,taquarivai,Taquarivaí,
br,sp,tarabai,Tarabai,
br,sp,taruma,Tarumã,
br,sp,tatui,Tatuí,
br,sp,taubate,Taubaté,
br,sp,tejupa,Tejupá,
br,sp,teodoro.sampaio,Teodoro Sampaio,
br,sp,terra.roxa,Terra Roxa,
br,sp,tiete,Tietê,
br,sp,timburi,Timburi,
br,sp,torre.pedra,Torre de Pedra,
br,sp,torrinha,Torrinha,
br,sp,trabiju,Trabiju,
br,sp,tremembe,Tremembé,
br,sp,tres.fronteiras,Três Fronteiras,
br,sp,tuiuti,Tuiuti,
br,sp,tupa,Tupã,
br,sp,tupi.paulista,Tupi Paulista,
br,sp,turiuba,Turiúba,
br,sp,turmalina,Turmalina,
br,sp,ubarana,Ubarana,
br,sp,ubatuba,Ubatuba,
br,sp,ubirajara,Ubirajara,
br,sp,uchoa,Uchoa,
br,sp,uniao.paulista,União Paulista,
br,sp,urania,Urânia,
br,sp,uru,Uru,
br,sp,urupes,Urupês,
br,sp,valentim.gentil,Valentim Gentil,
br,sp,valinhos,Valinhos,
br,sp,valparaiso,Valparaíso,
br,sp,vargem,Vargem,
br,sp,vargem.grande.paulista,Vargem Grande Paulista,
br,sp,vargem.grande.sul,Vargem Grande do Sul,
br,sp,varzea.paulista,Várzea Paulista,
br,sp,vera.cruz,Vera Cruz,
br,sp,vinhedo,Vinhedo,
br,sp,viradouro,Viradouro,
br,sp,vista.alegre.alto,Vista Alegre do Alto,
br,sp,vitoria.brasil,Vitória Brasil,
br,sp,votorantim,Votorantim,
br,sp,votuporanga,Votuporanga,
br,sp,zacarias,Zacarias,
br,to,abreulandia,Abreulândia,
br,to,aguiarnopolis,Aguiarnópolis,
br,to,alianca.tocantins,Aliança do Tocantins,
br,to,almas,Almas,
br,to,alvorada,Alvorada,
br,to,ananas,Ananás,
br,to,angico,Angico,
br,to,aparecida.rio.negro,Aparecida do Rio Negro,
br,to,aragominas,Aragominas,
br,to,araguacema,Araguacema,
br,to,araguacu,Araguaçu,
br,to,araguaina,Araguaína,
br,to,araguana,Araguanã,
br,to,araguatins,Araguatins,
br,to,arapoema,Arapoema,
br,to,arraias,Arraias,
br,to,augustinopolis,Augustinópolis,
br,to,aurora.tocantins,Aurora do Tocantins,
br,to,axixa.tocantins,Axixá do Tocantins,
br,to,babaculandia,Babaçulândia,
br,to,bandeirantes.tocantins,Bandeirantes do Tocantins,
br,to,barra.ouro,Barra do Ouro,
br,to,barrolandia,Barrolândia,
br,to,bernardo.sayao,Bernardo Sayão,
br,to,bom.jesus.tocantins,Bom Jesus do Tocantins,
br,to,brasilandia.tocantins,Brasilândia do Tocantins,
br,to,brejinho.nazare,Brejinho de Nazaré,
br,to,buriti.tocantins,Buriti do Tocantins,
br,to,cachoeirinha,Cachoeirinha,
br,to,campos.lindos,Campos Lindos,
br,to,cariri.tocantins,Cariri do Tocantins,
br,to,carmolandia,Carmolândia,
br,to,carrasco.bonito,Carrasco Bonito,
br,to,caseara,Caseara,
br,to,centenario,Centenário,
br,to,chapada.areia,Chapada de Areia,
br,to,chapada.natividade,Chapada da Natividade,
br,to,colinas.tocantins,Colinas do Tocantins,
br,to,colmeia,Colméia,
br,to,combinado,Combinado,
br,to,conceicao.tocantins,Conceição do Tocantins,
br,to,couto.magalhaes,Couto Magalhães,
br,to,cristalandia,Cristalândia,
br,to,crixas.tocantins,Crixás do Tocantins,
br,to,darcinopolis,Darcinópolis,
br,to,dianopolis,Dianópolis,
br,to,divinopolis.tocantins,Divinópolis do Tocantins,
br,to,dois.irmaos.tocantins,Dois Irmãos do Tocantins,
br,to,duere,Dueré,
br,to,esperantina,Esperantina,
br,to,fatima,Fátima,
br,to,figueiropolis,Figueirópolis,
br,to,filadelfia,Filadélfia,
br,to,formoso.araguaia,Formoso do Araguaia,
br,to,fortaleza.tabocao,Fortaleza do Tabocão,
br,to,goianorte,Goianorte,
br,to,goiatins,Goiatins,
br,to,guarai,Guaraí,
br,to,gurupi,Gurupi,
br,to,ipueiras,Ipueiras,
br,to,itacaja,Itacajá,
br,to,itaguatins,Itaguatins,
br,to,itapiratins,Itapiratins,
br,to,itapora.tocantins,Itaporã do Tocantins,
br,to,jau.tocantins,Jaú do Tocantins,
br,to,juarina,Juarina,
br,to,lagoa.confusao,Lagoa da Confusão,
br,to,lagoa.tocantins,Lagoa do Tocantins,
br,to,lajeado,Lajeado,
br,to,lavandeira,Lavandeira,
br,to,lizarda,Lizarda,
br,to,luzinopolis,Luzinópolis,
br,to,marianopolis.tocantins,Marianópolis do Tocantins,
br,to,mateiros,Mateiros,
br,to,maurilandia.tocantins,Maurilândia do Tocantins,
br,to,miracema.tocantins,Miracema do Tocantins,
br,to,miranorte,Miranorte,
br,to,monte.carmo,Monte do Carmo,
br,to,monte.santo.tocantins,Monte Santo do Tocantins,
br,to,muricilandia,Muricilândia,
br,to,natividade,Natividade,
br,to,nazare,Nazaré,
br,to,nova.olinda,Nova Olinda,
br,to,nova.rosalandia,Nova Rosalândia,
br,to,novo.acordo,Novo Acordo,
br,to,novo.alegre,Novo Alegre,
br,to,novo.jardim,Novo Jardim,
br,to,oliveira.fatima,Oliveira de Fátima,
br,to,palmas,Palmas,
br,to,palmeirante,Palmeirante,
